database_identifier,chemical_formula,smiles,inchi,metabolite_identification,mass_to_charge,fragmentation,modifications,charge,retention_time,taxid,species,database,database_version,reliability,uri,search_engine,search_engine_score,smallmolecule_abundance_sub,smallmolecule_abundance_stdev_sub,smallmolecule_abundance_std_error_sub,Breast_1,Breast_10,Breast_11,Breast_12,Breast_13,Breast_14,Breast_15,Breast_16,Breast_17,Breast_18,Breast_19,Breast_2,Breast_20,Breast_21,Breast_22,Breast_23,Breast_24,Breast_25,Breast_26,Breast_27,Breast_28,Breast_3,Breast_4,Breast_5,Breast_7,Breast_8,Breast_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_4,control_5,control_6,control_7,control_8,control_9,QC01,QC02,QC03,QC04,QC05,QC06,QC07
CHEBI:28592,C18H34O3,OC(CCCCCCC/C=C\C[C@@H](CCCCCC)O)=O,"InChI=1S/C18H34O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21/h9,12,17,19H,2-8,10-11,13-16H2,1H3,(H,20,21)/b12-9-/t17-/m1/s1",Ricinoleic acid,297.2434975,,,,52.0557,,,,,,,,,,,,138611701.7,96167443.07,24242346.08,3625497.013,24593716.01,36017941.22,42955332.49,39754633.12,16752513.63,25445166.44,25793054.18,26448343.72,8425795.059,18062442.84,5239253.551,35264236.42,17493852.37,12234170.75,58474034.95,19011197.39,6632704.934,68674692.91,25779586.74,47487077.95,24569834.1,96795922.3,21044951.44,39372614.84,15419949.19,28628449.08,18259045.63,38860623.97,12690585.29,24677947.8,8669014.423,19767126.95,29224965.28,13983758.82,22165047.08,14374706.06,22366998.7,27703633.79,26882673.39,12978414.59,17640008.93,40043363.93,14758362.58,19393703.2,16108738.34,28373938.9,28145045.99,25914144.68,50706302.13,29365945.98,30329601.06,20334404.45,32322070.79,30024285.09,34450304.25,35466813.31,34447795.25,24801267.79,30935513.58,24393430.26
CHEBI:28661,C18H30O2,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-",Gamma-Linolenic acid,277.2166792,,,,94.2013,,,,,,,,,,,,2194353.829,1209698.86,1007338.206,1823459.424,1224573.146,2152440.081,676141.8913,897966.3007,85440.94031,1140508.579,368931.3522,968953.7949,223004.0275,207209.0548,657258.1532,190568.1729,336087.7852,421358.4907,1244572.934,90071.25706,305308.2933,2269559.387,573693.1369,726096.1444,271693.3011,2473316.933,369255.8414,1217782.188,451372.3573,298066.5645,774899.474,1443094.056,197187.2208,501642.2489,586897.1168,1929213.425,1473885.189,835431.7364,453226.7727,367954.3912,303383.5345,1350344.542,560196.4347,811883.9908,515161.5633,1010804.975,1114242.019,662656.4896,633450.0606,1149972.408,783794.9502,1164011.411,1265262.984,416352.394,460287.4198,717654.0085,1196793.681,810414.5165,863227.5173,866262.3475,900518.7855,901070.273,981926.1522,870499.5219
CHEBI:16988,C5H10O5,,,D-Ribose,149.0455172,,,,64.3148,,,,,,,,,,,,446174.1638,3183766.903,1596657.027,2197556.266,3069132.721,2390874.747,1981616.347,2613065.367,5461856.627,3751100.75,3085675.045,2122670.161,3308694.924,3956512.11,3912677.469,2309285.266,3229168.431,4277633.813,2088363.704,4319167.168,3684115.241,2083234.565,2437699.243,2146158.062,2666319.232,4081854.53,1950867.574,3215250.49,2486599.831,2134639.75,3095864.755,2114498.438,2221512.253,2587054.543,2398341.664,2049156.133,2227660.858,2841963.666,2513719.207,2347441.981,2062318.667,2560707.109,2661326.502,2571487.33,2588791.43,1757307.37,2647510.065,2387669.338,2889539.323,2122251.143,2983482.371,2345539.1,2644169.661,2481401.375,2375647.787,2840991.415,2547644.271,3082245.056,2606636.084,2749797.986,2635105.101,2673370.617,2033941.588,2442494.741
CHEBI:38747,C15H12O7,OC1C(Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1,"InChI=1S/C15H12O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,14-19,21H","2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-4-one",303.0512936,,,,388.616,,,,,,,,,,,,1387414.177,1254334.731,1572775.516,1868149.433,1968872.099,1367003.805,1923393.987,2091074.292,1308964.094,1343699.127,1616717.311,1545354.984,1752856.78,1642383.691,1295521.192,1742665.093,1523340.222,1350271.736,1669670.163,840027.0403,1154290.575,1824259.772,1585310.899,1483677.654,1442225.31,1007072.743,1415737.007,1785051.472,1506861.277,1405564.803,1842595.368,1891479.951,1783285.523,1471290.505,1584686.428,1695017.672,1493470.772,1482668.675,1433597.916,1390421.627,1660697.099,1385714.917,1060584.236,1676663.132,1188975.428,1617982.754,1708315.622,1585436.227,1493844.102,1769356.704,1318221.195,1479925.258,1508848.146,1616406.369,1353354.458,1616100.761,1323942.842,1973078.988,1809016.158,1580468.422,1532754.08,1648896.529,1705961.682,1624846.99
CHEBI:17626,C5H6O4,C\C(=C\C(O)=O)C(O)=O,"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/b3-2-",Citraconic acid,129.0194189,,,,119.93,,,,,,,,,,,,509141.5822,22478642.86,4734500.511,48217234.56,47698643.91,28320301.24,18264905.46,13148007.48,53822043.47,9979929.193,6093059.667,18068659.82,4932785.381,38053276.76,11011624.59,1861195.097,32225901.33,28527836.45,34046114.92,29311534.33,9037976.324,12918105.82,16123592.72,12798150.02,3696772.424,39036470.83,9158141.85,36438766.1,38755452.55,10019027.46,7300068.164,12579892.24,8639181.041,21683132.6,39790266.48,10351179.05,15015240.3,9258688.637,9132932.218,13691870.62,12136296.7,10831625.05,8221589.196,10900001.3,20081772.89,32716011.29,31049169.73,34961962.76,13175365.16,21717503.71,19240639.73,7551710.588,8359510.324,22561689.8,10715361.72,4739914.949,10067016.67,38535210.59,32341423.91,5526336.576,10391092.7,29070420.35,9749025.25,13640764.72
CHEBI:15676,C4H6N4O3,NC(=O)NC1NC(=O)NC1=O,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",Allantoin,157.036828,,,,197.919,,,,,,,,,,,,6250098.031,5213356.302,21994309.31,3147702.866,1372667.463,10718464.07,2186466.37,3318316.476,1242234.307,1574257.297,5283753.368,2528129.827,3768528.878,1637256.76,5907832.379,39451097.74,2340229.203,1428269.036,1930763.929,1665031.624,5750029.078,1360122.012,5382967.051,2528512.291,8748940.188,1474854.998,7324594.757,7304011.616,3770205.209,1780934.749,2294094.958,7281414.864,12950194.83,2005584.305,1804029.774,1981082.404,3045118.236,8459955.568,2553003.522,2012126.248,4281213.822,2200831.446,4154610.089,8433596.503,3383678.451,8307839.246,2548400.542,2688188.361,6906389.975,3787310.775,1939050.145,3199186.692,1873638.551,2884574.038,2245042.091,2863695.514,1161421.732,5730969.004,5934971.996,5545174.62,5922358.204,5914211.86,6329613.331,6211444.736
CHEBI:17622,C9H13N2O8P,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)n1ccc(=O)[nH]c1=O,"InChI=1S/C9H13N2O8P/c12-5-3-8(11-2-1-7(13)10-9(11)14)19-6(5)4-18-20(15,16)17/h1-2,5-6,8,12H,3-4H2,(H,10,13,14)(H2,15,16,17)/t5-,6+,8+/m0/s1",dUMP,307.0352134,,,,241.8555,,,,,,,,,,,,54341066.57,16579493.17,33573546.31,27410806.48,14934043.2,20816768.01,17198623.16,19277769.36,14293363.43,9003015.079,20859063.95,16095300.77,16311305.48,16234216.63,19031428.91,19692616.27,17209112.77,7978473.289,6770899.611,7902604.39,13782345.74,21701988.47,21249524,15474899.92,20737139.51,12602536.39,26955869.62,15352368.43,18543850.02,20673462.89,14344855.93,13250656.6,22374691.84,11447117.86,15149295.62,14152832.08,17076253.68,15169490.61,25364645.23,19476348.59,16506187.24,11345869.75,13590064.38,16742030.78,10660332.48,20770400.4,14048643.77,14949080.71,17328332.65,14676845.07,16262890.46,16871096.16,10858587.62,19555004.02,20088058.8,17987308.72,12730169.1,18518709.87,18042536.71,18399429.27,18349759.06,19939692.09,20286628.15,19554052.26
CHEBI:73723,C20H37NO3,C(\CCCCCCCC(=O)NCC(O)=O)=C\CCCCCCCC,"InChI=1S/C20H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19(22)21-18-20(23)24/h9-10H,2-8,11-18H2,1H3,(H,21,22)(H,23,24)/b10-9-",Oleoyl glycine,338.2697605,,,,111.499,,,,,,,,,,,,434389.4111,446805.0394,452305.1885,82189.26902,633657.0755,1069050.824,718653.1842,157843.2313,369386.3799,635036.9535,623622.075,557955.0087,85423.57283,474514.9698,47895.65306,272581.3874,605660.232,197235.8154,566461.3882,407740.9224,12396.98822,375935.298,779674.3325,374314.6534,430604.8368,964770.712,1644677.83,335555.43,17966.1481,459420.6401,318285.782,806845.3666,73385.94912,901442.7727,325565.7791,1063867.035,104129.2063,317528.7188,161000.9322,309892.6409,380048.3803,599504.362,485576.7506,237717.3126,459568.9334,512586.9674,319206.9402,606672.1404,568503.5249,532964.2864,703403.3106,477156.119,1296009.282,279923.6763,304066.739,1932943.613,560074.1496,544494.9153,559941.2441,600333.7099,543526.9259,573816.4812,723890.3857,677465.0684
CHEBI:60647,C5H10O3,CCCC(O)C(O)=O,"InChI=1S/C5H10O3/c1-2-3-4(6)5(7)8/h4,6H,2-3H2,1H3,(H,7,8)",2-Hydroxyvaleric acid,117.0556329,,,,168.0885,,,,,,,,,,,,188562579.9,200075072.5,486297838.1,300952212.5,150675876.7,376471969.6,257194274.5,222903628.7,220257821,179719590.9,246801701.2,172658467.4,234384915,172998956.2,147936169.2,17793673.42,241672792.1,272682805.8,17808264.06,116946535.6,227526953.9,352999264.8,21020693.67,85477508.21,124677819.5,201994386.7,320631478.3,215951523.5,125261957.8,222392135.4,174216737.3,215985060.6,211579288.7,157642110.3,205621345.1,57978904.91,33121579.1,93118771.35,249585737,168252127.5,81298021.06,376551104.6,116527072.8,280852251.3,84402100.37,166531884.7,243228502.8,21898101.1,138695523.2,127876715.9,126963903.1,128192230.4,224982026.8,264560573.8,16931409.91,130690047.3,239404047.3,14470831.7,226419598.6,31949407.36,234553489.9,116656254.6,149604647,231649529.4
CHEBI:82914,C7H8O4S,Cc1ccc(OS(O)(=O)=O)cc1,"InChI=1S/C7H8O4S/c1-6-2-4-7(5-3-6)11-12(8,9)10/h2-5H,1H3,(H,8,9,10)",p-Cresol sulfate,187.0067097,,,,23.43245,,,,,,,,,,,,159288808.5,466936458,6751650144,1111575674,299932840.8,1142654204,960935557.4,2737619865,626928634.8,138722789.3,208614326.7,618737476.2,1078080173,1546552343,242334769.3,950724864.7,117930068.7,674514498.5,1885301834,702920458.9,235061709.6,3163602589,737582579.4,1975181758,4479456925,417460502.7,165301429.1,2804027362,3677046003,6917435843,2796855829,393685539.3,7363883570,3993109041,4505045430,1388202901,3535502194,1141942567,4584170088,2869744395,3857886560,7844729073,1795165966,3551778363,1576183985,1723419713,4106819470,6324987122,190123658.1,46703777.81,1504575893,6058687766,1895145518,1013098016,3713516410,4130367979,1004961200,2330081136,2511573457,2536200421,2512497442,2550024320,2463102226,2592175170
CHEBI:70850,C17H34O2,CC(C)CCCCCCCCCCCCCC(O)=O,"InChI=1S/C17H34O2/c1-16(2)14-12-10-8-6-4-3-5-7-9-11-13-15-17(18)19/h16H,3-15H2,1-2H3,(H,18,19)",15-Methylpalmitate,269.2487083,,,,42.94215,,,,,,,,,,,,20427193.05,16073310.94,26497995.42,11853504.35,14523991.66,22582097.56,27026439.87,24609199.11,21314394.66,13932811.83,18693003.4,15213558.13,5608307.702,8583142.996,9155883.278,24301616.55,20323998.2,9406596.412,37124929.24,12913221.8,23867053.32,16857442.44,17885544.45,20346006.39,13173012.3,19840746.89,19097509.09,50172482.73,10578578.29,26109768.96,14099401.24,57730296.39,9384896.721,30310450.48,16985944.38,23499862.68,19911928.64,12327396.2,18655313.05,16538775.65,21700386.57,19431820.17,54371656.27,35355864.03,20125438.72,20186126.19,18164021.72,21626812.78,33735881.23,23021332.84,17893678.43,36039010.61,44479449.07,13067435.74,24647416.76,19306895.39,47681326.54,23792803.11,21966516.63,33154587.41,21388967.86,21026533.96,23230672.38,19454680.89
CHEBI:17925,C6H12O6,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6+/m1/s1",Alpha-D-Glucose,179.0559432,,,,241.854,,,,,,,,,,,,2230129.695,748876.324,1971740.814,1724711.885,777439.6601,896210.7963,834014.0958,1044716.403,631800.4987,379594.5986,999238.9191,785770.5909,698890.8421,790800.4494,919284.6595,973153.7159,752505.1016,370259.9183,338848.9672,300839.3536,707279.6177,1276619.415,1187328.072,799688.5494,990618.0036,506404.7441,1584705.461,641559.524,892867.5778,1087588.485,666403.1928,753710.1239,1224824.194,483822.5732,788575.4481,734959.1038,862158.2346,690634.9055,1370635.867,980094.6411,714359.8567,484792.4525,635819.7003,854142.8299,449637.5653,1025289.796,720589.0275,752897.6333,865017.3841,664055.7274,944034.0076,911522.543,467521.7867,1059021.181,942726.3842,875271.3161,633782.6725,1052935.859,898156.2804,873066.0259,894654.002,998614.7554,973299.8305,1070690.823
CHEBI:28718,C4H9NO3,C([C@H]([C@@H](O)C)N)(=O)O,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m0/s1",L-Allothreonine,118.0510312,,,,404.762,,,,,,,,,,,,189836.7758,271495.1784,379092.6259,230912.5024,922694.2888,144800.493,199036.5358,205660.6841,511978.329,121375.2885,731186.3888,173576.55,596494.0399,447631.2311,574527.2928,643948.1986,620234.3041,363027.098,678862.3017,218933.9027,301540.8182,694418.9922,351002.291,153385.7285,159862.8387,326210.6914,523266.5909,585155.0384,186632.4001,166756.0745,449651.2672,441062.8019,252811.7377,149686.2217,233001.3654,585121.6489,143014.4658,664002.0646,252463.982,189350.0572,223435.5452,182078.6996,254853.4411,502358.003,364697.0891,392281.5179,200216.551,371213.431,167770.3135,331479.1438,436735.354,447567.6209,386270.2111,519201.5286,408035.4848,487791.3381,252673.1458,588420.9186,506193.0493,268038.9052,175851.5935,643093.8648,375811.0067,185935.4061
CHEBI:73054,C19H37NO4,CCCCCCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C,"InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3",Dodecanoylcarnitine,342.2648876,,,,125.207,,,,,,,,,,,,367381.2844,692039.1979,1341288.391,590289.446,662620.7421,1601374.172,1408587.18,874153.7789,1295377.92,885019.5904,179532.1368,597027.0708,720800.4612,569219.766,765604.5856,1463978.216,827981.0237,602588.3729,245155.6024,649606.9932,1392498.569,430226.9114,761470.9729,293032.508,688617.7021,451061.2081,769586.4094,2514411.883,1242104.825,1041347.81,318304.7697,3049401.924,821209.5935,1036195.662,1226451.261,2455070.556,812563.6212,847941.7038,612063.4168,987500.9816,2645075.763,1266809.527,1276419.75,1146460.982,255444.109,2059126.388,742093.676,125197.8373,2389000.757,1505989.582,847336.1503,1521945.659,1389610.232,158346.7684,1199031.408,532450.135,697450.3948,1251424.721,1127842.62,1242663.371,888338.1318,976548.6966,1107322.298,962569.7669
CHEBI:15698,C9H13N3O4,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",Deoxycytidine,226.0750283,,,,279.866,,,,,,,,,,,,206984.5778,80209.47061,209517.8228,0,129885.5744,20381.36412,125542.559,115852.8111,78531.16833,27214.75013,106550.2621,23723.0431,16932.74441,68119.13163,89220.75614,366033.6553,76084.57421,55256.14805,111405.0542,0,39927.94201,133044.2655,90274.32731,59840.83113,45220.85766,55505.46193,96962.43195,103283.5945,143684.9464,109512.9542,116649.15,115257.0355,136275.5148,336488.8402,131025.9022,74112.79,74695.57166,109283.8312,101710.8922,53953.7556,90842.39607,105633.9925,24343.71146,78730.60929,49830.48691,113401.0161,92269.60828,21747.25485,319817.0037,27672.86806,82979.58922,78939.21454,86424.76485,117050.3743,77218.32901,75427.58038,101913.7116,107305.5234,94761.69764,132066.2997,107001.1563,97115.23395,89828.94609,97975.979
CHEBI:16359,C24H40O5,[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(O)=O,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1",Cholic acid,407.2796441,,,,180.898,,,,,,,,,,,,0,56094.05023,679390.0275,287802.9869,489924.9532,206481.3099,325342.7162,376024.3814,338048.4874,243166.3252,186312.1132,147207.1508,1032071.654,98683.74105,268799.7223,752324.1432,394711.6042,589488.1183,1149263.847,222914.755,666409.4239,19423.34646,640343.0074,0,134064.2096,118884.0968,144245.4266,682211.855,1008003.18,219191.8095,366484.3303,1329976.836,338567.1161,206363.4208,417404.9843,815447.9351,644883.1092,256567.6765,396268.1069,373580.944,430976.7322,454305.8478,364542.2521,467449.6463,343161.5377,810985.8958,593783.9377,263817.6399,572603.4677,877921.5299,430843.6378,465240.3813,327019.1225,126501.2632,211144.5424,264299.2336,344341.5409,384877.8058,773884.5717,442222.8983,474816.8943,381767.6507,453223.3524,528682.2635
CHEBI:27732,C8H10N4O2,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",Caffeine,193.0727299,,,,121.8855,,,,,,,,,,,,1747847.356,2454705.537,4432469.513,250710.0383,3421833.043,3954097.794,2365416.346,2027004.574,2118336.208,2368269.647,5004120.559,3235864.873,1911433.569,2664986.65,4751321.744,6702385.287,2918279.935,4620175.337,4814114.248,3281601.765,2791539.751,1876984.427,3177240.137,1583105.326,2191613.686,2335206.221,3456542.391,3098817.305,4825986.792,2910348.514,4206475.852,3325671.223,3272402.383,3242189.963,3046536.558,2935579.469,3303159.624,4521775.305,3715792.892,2720254.45,3346317.184,4811157.648,3941701.936,3533836.456,3935285.408,4101422.108,5144999.838,3489308.861,1695697.282,3381856.912,3432748.874,2418212.589,2625604.958,3114070.467,2894760.004,2868973.996,5092223.438,3200268.736,2992066.951,3618178.424,2970508.107,3537703.536,3213677.44,2608883.979
CHEBI:19138,C20H32O3,[H]C(CCCC(O)=O)=CCC([H])=CC([H])=CC(O)CC([H])=CCCCCC,"InChI=1S/C20H32O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17,19,21H,2-6,12,15-16,18H2,1H3,(H,22,23)",12-HETE,319.2272643,,,,49.5536,,,,,,,,,,,,90187635.49,17252784.64,126264739.3,947370.4362,6921983.572,3503158,1970685.593,9842224.189,733824.6241,670045.5116,1145806.025,9530744.885,401261.5244,501424.1325,20841163.06,1058691.76,1424624.517,931117.175,747366.4521,1001312.491,2893856.087,1872544.403,29016894.08,17172205.29,36355641.27,2990081.073,12437239.47,2925822.834,9035250.759,5797810.234,1478678.603,6630452.493,11606892.37,4509031.969,3225479.484,1207891.679,3447588.156,2140503.299,4033852.444,2852017.715,8150950.832,2252011.228,9049309.1,7240027.03,1921347.692,17216378.74,4763328.929,2802947.511,8663111.783,5323961.458,3487777.516,2996240.086,1359047.848,11044701.19,2782690.444,4773350.261,2414277.798,9604468.392,8932916.672,9224120.796,8895882.189,9194525.137,9253304.905,9079652.754
CHEBI:22652,C6H8O6,,,Ascorbic acid,175.0248279,,,,85.1325,,,,,,,,,,,,598073.5817,3522290.404,3693467.526,3087452.622,2387500.383,2794920.691,1879770.686,2355454.76,6913598.226,3242476.821,2985776.239,2805093.521,6026932.328,7790263.68,3946494.151,1937986.375,2925647.892,7002408.584,1930137.104,6080164.295,3377689.079,2930847.983,1321698.01,6282565.251,2313507.202,4467681.21,2416871.272,2856538.887,1987403.913,2210427.014,2359005.346,1925200.965,1738064.029,2761684.644,2406231.522,1973530.159,2081888.177,2671143.415,2009538.002,1957137.667,3986303.321,2952009.309,2163520.311,2111074.119,2468105.424,1693581.575,2061227.599,2696530.13,4703442.239,2630989.563,2487071.515,2131126.834,2242560.896,2765115.485,2530418.523,2591340.321,2388289.265,2176584.485,2048039.702,2709842.154,2170250.417,2570784.993,2404415.099,2209824.333
CHEBI:17066,C4H8O3,C[C@@H](O)CC(O)=O,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/t3-/m1/s1",(R)-3-Hydroxybutyric acid,103.0399392,,,,249.5885,,,,,,,,,,,,13365540.04,40418732.28,24662434.64,22024399.42,39577223.45,62388692.05,22246886.94,49834836.48,22058663.15,9229116.027,33757013.47,49361021.26,4129263.635,6474148.003,10432141.21,148227453.3,82658136.08,9689822.035,102747089.6,49366160.15,10559529.49,21493935.38,19220328.7,42238738.02,12963106.98,369240538.5,31868146.9,30385158.15,8902393.867,13574402.16,9173683.093,58099510.92,9826851.9,112355167.9,10099874.97,31806108.01,19809306.65,15663403.48,23111699.32,12742918.11,14059126.96,11399038.27,134140203.6,26350631.39,21751985.55,40352637.85,10881392.7,67289433.95,46891172.19,19349881.33,144282223.3,17762326,76721251.16,23282682.25,15314510.98,64081204.74,257728879.6,48949202.99,47931760.59,48418311.26,48609667.15,50387852.96,50919136.47,50667165.99
CHEBI:28201,C23H22O6,[H][C@@]1(CC2=C3O[C@]4([H])COC5=C(C=C(OC)C(OC)=C5)[C@]4([H])C(=O)C3=CC=C2O1)C(C)=C,"InChI=1S/C23H22O6/c1-11(2)16-8-14-15(28-16)6-5-12-22(24)21-13-7-18(25-3)19(26-4)9-17(13)27-10-20(21)29-23(12)14/h5-7,9,16,20-21H,1,8,10H2,2-4H3/t16-,20-,21+/m1/s1",Rotenone,393.1345173,,,,279.7915,,,,,,,,,,,,384978.7891,123327.9441,324148.1252,283027.58,175479.6737,136069.513,227235.5767,176539.3771,160025.7517,99869.62301,186519.6774,118057.9839,108704.8176,121048.6103,186964.613,445485.0843,141994.5411,142991.904,179725.9585,56111.2312,116463.5436,245898.3617,192581.4297,152406.1069,123609.2482,84913.83997,215327.0173,195912.2131,229247.252,175378.947,203316.6332,163041.3165,205614.2432,150360.7312,249139.9472,114290.0292,200729.4853,158142.8508,178461.7701,129510.2338,180230.6399,155245.553,82011.45114,206616.7409,153338.7574,197445.8991,181477.79,129508.0219,174410.0565,126954.8543,150743.9668,150736.0548,158044.0356,184316.0495,152852.9268,165276.1067,137459.435,221772.4195,186344.4817,182627.9129,184047.7465,166336.8462,170653.1256,170071.2695
CHEBI:70989,C11H15N3O6,CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C11H15N3O6/c1-5(16)12-7-2-3-14(11(19)13-7)10-9(18)8(17)6(4-15)20-10/h2-3,6,8-10,15,17-18H,4H2,1H3,(H,12,13,16,19)/t6-,8-,9-,10-/m1/s1",N4-Acetylcytidine,284.0889127,,,,173.0795,,,,,,,,,,,,1220755.619,1029598.373,1913942.209,1937927.497,1851608.511,1688740.32,1313044.354,1288436.986,806608.038,1789660.371,1787034.721,1519274.526,1281725.795,1065948.846,1503628.935,1615949.999,1406433.408,1234820.698,2080383.074,1491552.465,1059557.719,1472551.341,2084693.145,1275039.8,774637.3213,1590059.832,1028868.397,1063975.023,1677562.086,2069891.831,2015541.603,870666.8794,1876953.33,1506223.064,1415575.861,1255595.153,1890580.965,1525547.31,1438406.682,1354846.368,847102.6132,1546722.063,986683.1153,1317836.2,1077593.091,2281945.696,2087507.967,959114.7666,1213124.446,1094717.657,2703948.958,2002967.987,1376789.507,1922054.766,1073562.504,1468733.141,1510413.34,1504204.123,1538071.382,1348406.291,1545207.775,1562966.209,1630762.542,1603202.566
CHEBI:190151,C19H16O5,O1C(=O)C(C(CC(=O)C)C2=CC=C(O)C=C2)=C(O)C=3C1=CC=CC3,"InChI=1S/C19H16O5/c1-11(20)10-15(12-6-8-13(21)9-7-12)17-18(22)14-4-2-3-5-16(14)24-19(17)23/h2-9,15,21-22H,10H2,1H3",4-hydroxy-3-[1-(4-hydroxyphenyl)-3-oxobutyl]-2H-chromen-2-one,323.0902144,,,,190.326,,,,,,,,,,,,0,105386.1715,363111.4933,463179.5176,439335.3624,136812.52,512995.2628,377511.015,389776.6411,445638.1729,600388.6651,340646.4225,352362.1002,380681.3305,620180.6503,587515.4328,536666.8074,425065.4543,509600.3038,499911.3883,443655.43,105921.3483,377020.4157,12935.11668,399564.007,21481.31482,453951.4347,483490.6515,643073.5103,506909.3357,621286.3153,419352.5223,433600.3085,427665.7131,403961.3749,526584.2889,463287.3322,575788.1177,421677.1529,394901.8423,505882.9632,428622.0692,555428.645,490711.8488,641805.2445,574647.7076,517115.3733,399811.8423,493041.7294,430288.5155,481727.7459,467975.8526,370967.8787,554218.3715,436874.588,386039.6747,442859.6288,560560.9328,559866.4767,547222.046,566615.745,533155.97,544169.1252,570939.3913
CHEBI:18211,C6H13N3O3,NC(CCCNC(N)=O)C(O)=O,"InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)",Citrulline,174.0882689,,,,406.1465,,,,,,,,,,,,1085418.552,657434.8093,1291759.655,958311.1577,1013389.478,924044.4647,1329452.521,1507759.606,819925.2585,1095477.397,1103264.44,1154245.7,784464.6609,1159252.674,1053774.567,2256473.697,1194102.818,735046.4444,2399136.589,358452.0084,788205.2088,879293.7421,1220985.838,938422.8483,877234.1843,777091.0142,781689.4861,1417282.362,1315774.89,1430127.8,911853.7656,1975743.757,1108148.408,1184567.814,1609062.901,1457969.297,1503620.598,1075203.335,729589.3129,876430.5743,708953.3828,1035476.911,469842.9355,1014783.684,814765.1767,842187.3721,1270887.814,1321169.871,820384.6755,698179.8646,595366.9679,1295881.223,1105766.902,1718914.229,1596345.711,1506947.272,441065.8968,1330399.221,1245104.705,1303758.04,1277209.878,1183987.044,1411827.327,1345000.645
